index;action;size;isElectric;isDisabled;isSuccess;hour;smallFreeSpaces;mediumFreeSpaces;largeFreeSpaces
8521;1;1;0;1;1;14;4;3;3
8522;1;1;1;0;1;14;4;4;3
8523;1;0;0;1;1;14;4;5;3
8524;0;2;1;0;1;14;4;6;2
8525;1;1;1;1;1;14;4;6;2
8526;0;1;1;1;1;14;4;6;2
8527;0;2;0;1;1;14;4;6;1
8528;1;0;1;0;1;14;4;6;1
8529;0;0;0;1;1;14;3;7;1
8530;1;2;1;1;1;14;3;7;1
8531;0;2;1;1;1;14;3;7;1
8532;1;2;0;1;1;14;3;7;1
8533;0;2;1;0;1;14;3;7;1
8534;0;1;0;1;1;14;3;6;1
8535;0;2;1;0;1;14;3;6;0
8536;0;2;0;0;0;14;3;6;0
8537;1;0;1;1;1;14;3;6;0
8538;0;2;0;1;0;14;3;7;0
8539;1;1;0;0;1;14;3;7;0
8540;1;0;0;1;1;14;3;8;0
8541;0;0;0;1;1;14;3;8;0
8542;0;0;1;1;1;14;2;8;0
8543;0;0;1;0;1;14;1;8;0
8544;0;0;0;0;1;14;0;8;0
8545;1;0;0;1;1;14;0;8;0
8546;1;1;0;1;1;14;1;8;0
8547;1;0;1;1;1;14;1;9;0
8548;1;1;0;0;1;14;1;9;1
8549;1;0;1;1;1;14;1;10;1
8550;1;2;0;1;1;14;2;10;1
8551;0;2;1;1;1;14;2;10;1
8552;0;0;0;1;1;14;1;10;1
8553;0;0;1;1;1;14;0;10;1
8554;0;1;0;1;1;14;0;9;1
8555;1;1;0;0;1;14;0;9;1
8556;1;1;0;0;1;14;0;9;2
8557;1;0;0;0;1;14;0;10;2
8558;0;2;1;0;1;14;1;10;1
8559;1;0;1;0;1;14;1;10;1
8560;1;0;0;0;1;14;1;10;2
8561;0;2;1;1;1;14;2;10;1
8562;1;0;0;1;1;14;2;10;1
8563;1;0;1;0;1;14;3;10;1
8564;0;0;0;1;1;14;3;10;1
8565;1;1;0;0;1;14;3;10;1
8566;1;0;0;0;1;14;3;11;1
8567;0;2;1;0;1;14;4;11;0
8568;1;2;1;0;1;14;4;11;0
8569;0;1;1;1;1;14;4;11;0
8570;0;2;1;0;0;14;4;11;0
8571;1;2;0;1;1;14;4;11;0
8572;0;2;0;0;1;14;4;11;0
8573;0;2;1;0;0;14;4;11;0
8574;1;0;0;0;1;14;4;11;0
8575;0;2;0;1;0;14;5;11;0
8576;0;2;1;0;0;14;5;11;0
8577;0;0;0;0;1;14;4;11;0
8578;0;2;1;1;0;14;4;11;0
8579;1;2;0;0;1;14;4;11;0
8580;0;1;1;1;1;14;4;10;1
8581;1;1;1;0;1;14;4;10;1
8582;0;1;1;1;1;14;4;10;1
8583;1;2;0;1;1;14;4;10;1
8584;1;1;0;1;1;14;4;10;2
8585;1;0;0;0;1;14;4;11;2
8586;0;0;1;1;1;14;4;11;2
8587;1;0;1;1;1;14;4;11;2
8588;1;2;1;0;1;14;5;11;2
8589;0;0;0;1;1;14;4;11;3
8590;0;2;1;0;1;14;4;11;2
8591;1;2;1;1;1;14;4;11;2
8592;0;0;0;0;1;14;3;11;3
8593;0;2;1;1;1;14;3;11;2
8594;1;0;0;1;1;14;3;11;2
8595;0;2;1;0;1;14;3;12;1
8596;0;1;0;0;1;14;3;11;1
8597;0;2;0;1;1;14;3;11;0
8598;0;2;0;0;0;14;3;11;0
8599;1;0;1;1;1;14;3;11;0
8600;0;0;1;0;1;14;3;11;0
8601;1;0;1;0;1;14;3;11;0
8602;1;2;0;1;1;14;4;11;0
8603;0;1;1;1;1;14;4;10;1
8604;1;0;1;1;1;14;4;10;1
8605;0;1;1;1;1;14;5;9;1
8606;0;0;0;1;1;14;4;9;1
8607;1;0;0;0;1;14;4;9;1
8608;1;1;1;0;1;14;5;9;1
8609;0;2;1;1;1;14;5;10;0
8610;1;1;0;1;1;14;5;10;0
8611;0;0;0;0;1;14;4;11;0
8612;1;1;0;0;1;14;4;11;0
8613;1;0;1;0;1;14;4;12;0
8614;1;0;0;1;1;14;4;13;0
8615;0;0;1;0;1;14;4;13;0
8616;0;1;0;1;1;14;4;12;0
8617;0;1;1;1;1;14;4;11;0
8618;1;1;1;0;1;14;4;11;0
8619;1;1;0;1;1;14;4;11;1
8620;1;1;1;1;1;14;4;12;1
8621;1;1;0;1;1;14;4;13;1
8622;0;0;0;1;1;14;3;14;1
8623;0;0;1;1;1;14;2;14;1
8624;1;1;0;1;1;14;2;14;1
8625;0;1;0;1;1;14;2;14;1
8626;1;2;0;0;1;14;2;14;1
8627;0;2;1;0;1;14;2;14;1
8628;1;0;0;1;1;14;2;14;1
8629;0;0;1;0;1;14;2;14;1
8630;0;1;0;1;1;14;2;13;1
8631;1;0;0;0;1;14;2;13;1
8632;1;0;1;1;1;14;3;13;1
8633;0;1;0;0;1;14;3;12;2
8634;1;2;1;0;1;14;3;12;2
8635;1;0;0;1;1;14;3;12;3
8636;0;0;0;1;1;14;3;12;3
8637;0;1;0;1;1;14;3;11;3
8638;0;0;0;1;1;14;2;11;3
8639;1;1;0;0;1;14;2;11;3
8640;0;0;1;1;1;14;2;12;2
8641;1;1;1;1;1;14;2;12;2
8642;1;2;0;0;1;14;2;12;3
8643;0;1;0;0;1;14;2;11;4
8644;0;2;0;0;1;14;2;11;3
8645;1;2;0;0;1;14;2;11;3
8646;1;0;1;1;1;14;2;11;4
8647;0;1;1;0;1;14;3;11;3
8648;0;0;0;1;1;14;2;11;3
8649;1;0;1;0;1;14;2;11;3
8650;1;1;1;1;1;14;3;11;3
8651;0;2;0;1;1;14;3;12;2
8652;1;1;0;0;1;14;3;12;2
8653;1;0;1;0;1;14;3;13;2
8654;0;1;1;1;1;14;4;12;2
8655;1;1;1;0;1;14;4;12;2
8656;0;1;0;1;1;14;4;12;2
8657;1;0;1;0;1;14;4;12;2
8658;0;2;1;1;1;14;5;12;1
8659;0;0;0;1;1;14;4;12;1
8660;0;2;1;0;1;14;4;12;0
8661;1;2;0;0;1;14;4;12;0
8662;1;0;1;1;1;14;4;12;1
8663;0;1;0;0;1;14;5;11;1
8664;0;2;1;0;1;14;5;11;0
8665;1;2;1;1;1;14;5;11;0
8666;0;2;1;0;1;14;5;11;0
8667;1;0;1;1;1;14;5;11;0
8668;1;0;0;0;1;14;6;11;0
8669;0;1;1;0;1;14;6;11;0
8670;0;2;0;0;0;14;6;11;0
8671;0;2;1;0;0;14;6;11;0
8672;0;2;0;0;0;14;6;11;0
8673;1;0;0;1;1;14;6;11;0
8674;0;1;0;1;1;14;7;10;0
8675;0;1;1;0;1;14;7;9;0
8676;1;0;0;1;1;14;7;9;0
8677;1;1;0;0;1;14;8;9;0
8678;0;2;1;0;0;14;8;10;0
8679;1;1;1;1;1;14;8;10;0
8680;1;0;1;0;1;14;8;11;0
8681;0;1;0;1;1;14;9;10;0
8682;0;0;0;1;1;14;8;10;0
8683;1;0;0;1;1;14;8;10;0
8684;0;0;0;0;1;14;8;10;0
8685;0;1;1;1;1;14;8;9;0
8686;1;0;0;1;1;14;8;9;0
8687;1;1;1;1;1;14;9;9;0
8688;0;0;0;0;1;14;8;10;0
8689;0;2;0;0;0;14;8;10;0
8690;0;1;0;0;1;14;8;9;0
8691;1;2;1;1;1;14;8;9;0
8692;0;0;1;1;1;14;7;9;1
8693;1;0;0;1;1;14;7;9;1
8694;0;2;1;1;1;14;8;9;0
8695;1;2;0;0;1;14;8;9;0
8696;1;2;1;1;1;14;8;9;1
8697;0;1;0;1;1;14;8;8;2
8698;0;1;1;0;1;14;8;7;2
8699;0;2;1;1;1;14;8;7;1
8700;1;1;0;0;1;14;8;7;1
8701;0;2;1;1;1;14;8;8;0
8702;0;1;1;0;1;14;8;7;0
8703;0;0;0;0;1;14;7;7;0
8704;0;2;0;0;0;14;7;7;0
8705;0;0;0;0;1;14;6;7;0
8706;1;0;0;1;1;14;6;7;0
8707;1;0;0;0;1;14;7;7;0
8708;0;2;0;1;0;14;7;8;0
8709;1;0;1;1;1;14;7;8;0
8710;1;0;1;0;1;14;8;8;0
8711;0;2;0;1;0;14;9;8;0
8712;1;2;1;1;1;14;9;8;0
8713;0;2;0;1;1;14;9;8;0
8714;0;2;0;1;0;14;9;8;0
8715;1;0;0;0;1;14;9;8;0
8716;0;0;0;1;1;14;9;8;0
8717;1;1;1;0;1;14;9;8;0
8718;1;0;0;1;1;14;9;9;0
8719;0;1;1;1;1;14;9;9;0
8720;0;2;1;1;0;14;9;9;0
8721;1;0;1;0;1;14;9;9;0
8722;1;0;1;0;1;14;10;9;0
8723;1;2;1;1;1;14;11;9;0
8724;0;1;0;0;1;14;11;8;1
8725;0;1;1;0;1;14;11;7;1
8726;1;0;0;0;1;14;11;7;1
8727;1;1;0;1;1;14;12;7;1
8728;0;2;1;0;1;14;12;8;0
8729;0;0;0;0;1;14;11;8;0
8730;0;2;0;0;0;14;11;8;0
8731;0;2;0;0;0;14;11;8;0
8732;1;2;0;0;1;14;11;8;0
8733;0;0;1;0;1;14;10;8;1
8734;1;1;1;1;1;14;10;8;1
8735;0;0;0;0;1;14;9;9;1
8736;0;1;0;0;1;14;9;8;1
8737;1;1;0;0;1;14;9;8;1
8738;1;0;0;1;1;14;9;9;1
8739;1;2;1;1;1;14;10;9;1
8740;1;0;0;1;1;14;10;9;2
8741;1;0;0;0;1;14;10;9;3
8742;1;2;0;0;1;14;11;9;3
8743;1;2;1;0;1;14;11;9;4
8744;1;1;0;1;1;14;11;9;5
8745;1;1;0;1;1;14;11;10;5
8746;0;2;1;0;1;14;11;11;4
8747;1;2;0;1;1;14;11;11;4
8748;0;0;1;1;1;14;10;11;5
8749;1;0;0;0;1;14;10;11;5
8750;1;1;1;0;1;14;11;11;5
8751;0;2;1;1;1;14;11;12;4
8752;1;0;1;1;1;14;11;12;4
8753;1;1;1;0;1;14;12;12;4
8754;1;2;1;1;1;14;12;13;4
8755;0;2;1;1;1;14;12;13;4
8756;0;1;1;0;1;14;12;12;4
8757;0;1;1;0;1;14;12;11;4
8758;0;1;0;0;1;14;12;10;4
8759;1;2;1;0;1;14;12;10;4
8760;0;2;1;0;1;14;12;10;4
8761;1;0;0;1;1;14;12;10;4
8762;1;0;1;1;1;14;13;10;4
8763;0;0;1;1;1;14;13;10;4
8764;0;1;1;1;1;14;13;9;4
8765;1;2;1;1;1;14;13;9;4
8766;0;1;0;0;1;14;13;8;5
8767;1;1;1;0;1;14;13;8;5
8768;1;1;1;1;1;14;13;8;6
8769;0;1;0;1;1;14;13;8;6
8770;1;0;0;1;1;14;13;8;6
8771;0;2;1;1;1;14;14;8;5
8772;1;0;1;0;1;14;14;8;5
8773;0;2;0;0;1;14;15;8;4
8774;0;0;0;1;1;14;14;8;4
8775;0;2;0;0;1;14;14;8;3
8776;1;2;1;1;1;14;14;8;3
8777;1;2;1;0;1;14;14;8;4
8778;1;1;1;0;1;14;14;8;5
8779;1;0;1;0;1;14;14;9;5
8780;1;1;0;0;1;14;14;10;5
8781;0;1;1;1;1;14;14;10;5
8782;1;1;0;0;1;14;14;10;5
8783;0;0;0;0;1;14;13;11;5
8784;0;2;1;1;1;14;13;11;4
8785;0;0;0;1;1;14;12;11;4
8786;0;1;0;0;1;14;12;10;4
8787;1;1;1;0;1;14;12;10;4
8788;0;1;1;0;1;14;12;10;4
8789;0;2;0;1;1;14;12;10;3
8790;1;0;1;1;1;14;12;10;3
8791;1;0;1;1;1;14;13;10;3
8792;1;0;1;1;1;14;14;10;3
8793;0;1;0;0;1;14;15;9;3
8794;0;2;1;1;1;14;15;9;2
8795;1;0;0;1;1;14;15;9;2
8796;0;1;0;1;1;14;16;8;2
8797;1;0;0;0;1;14;16;8;2
8798;1;1;1;1;1;14;17;8;2
8799;1;1;0;0;1;14;17;8;3
8800;0;0;0;1;1;14;16;9;3
8801;1;0;0;1;1;14;16;9;3
8802;0;0;0;1;1;14;16;9;3
8803;1;1;0;1;1;14;16;9;3
8804;0;1;1;1;1;14;16;9;3
8805;0;2;1;0;1;14;16;9;2
8806;0;1;0;1;1;14;16;8;2
8807;0;1;1;0;1;14;16;7;2
8808;1;0;1;1;1;14;16;7;2
8809;1;1;1;0;1;14;17;7;2
8810;1;0;0;0;1;14;17;7;3
8811;1;2;1;0;1;14;18;7;3
8812;0;2;0;1;1;14;18;7;3
8813;0;1;0;0;1;14;18;6;3
8814;0;0;1;0;1;14;18;6;2
8815;1;0;1;1;1;14;18;6;2
8816;1;0;0;1;1;14;19;6;2
8817;0;1;1;0;1;14;20;5;2
8818;0;1;0;1;1;14;20;4;2
8819;0;2;1;1;1;14;20;4;1
8820;0;2;1;1;1;15;20;4;0
8821;1;2;1;0;1;15;20;4;0
8822;1;0;0;0;1;15;20;4;1
8823;1;1;0;0;1;15;21;4;1
8824;0;2;1;0;1;15;21;4;1
8825;1;1;0;1;1;15;21;4;1
8826;0;1;0;0;1;15;21;3;2
8827;0;1;0;0;1;15;21;2;2
8828;1;0;1;1;1;15;21;2;2
8829;0;0;1;1;1;15;21;2;2
8830;1;0;1;1;1;15;21;2;2
8831;1;2;0;1;1;15;22;2;2
8832;1;1;0;1;1;15;22;2;3
8833;0;1;1;0;1;15;22;2;3
8834;0;0;1;1;1;15;22;2;2
8835;1;0;1;0;1;15;22;2;2
8836;1;1;0;0;1;15;23;2;2
8837;1;1;0;1;1;15;23;3;2
8838;1;2;1;1;1;15;23;4;2
8839;1;2;1;1;1;15;23;4;3
8840;1;2;1;1;1;15;23;4;4
8841;1;0;0;1;1;15;23;4;5
8842;1;0;0;1;1;15;24;4;5
8843;0;1;0;0;1;15;25;3;5
8844;0;1;1;0;1;15;25;2;5
8845;1;0;1;1;1;15;25;2;5
8846;1;2;1;1;1;15;26;2;5
8847;0;1;0;0;1;15;26;1;6
8848;1;0;1;0;1;15;26;1;6
8849;0;1;1;1;1;15;26;2;5
8850;1;2;1;0;1;15;26;2;5
8851;1;2;1;0;1;15;26;2;6
8852;1;1;1;0;1;15;26;2;7
8853;1;1;1;0;1;15;26;3;7
8854;0;2;1;0;1;15;26;4;6
8855;1;1;0;1;1;15;26;4;6
8856;0;2;1;1;1;15;26;5;5
8857;0;0;0;1;1;15;25;5;5
8858;0;0;1;0;1;15;24;5;5
8859;0;1;0;0;1;15;24;4;5
8860;1;2;0;1;1;15;24;4;5
8861;0;1;0;0;1;15;24;3;6
8862;1;0;0;1;1;15;24;3;6
8863;0;2;1;1;1;15;24;3;6
8864;1;1;1;1;1;15;24;3;6
8865;1;1;0;0;1;15;24;4;6
8866;1;0;1;1;1;15;24;5;6
8867;0;2;1;0;1;15;25;5;5
8868;0;1;1;0;1;15;25;4;5
8869;1;0;0;0;1;15;25;4;5
8870;1;2;1;0;1;15;26;4;5
8871;0;0;0;1;1;15;25;4;6
8872;1;0;1;1;1;15;25;4;6
8873;0;2;1;0;1;15;26;4;5
8874;1;1;1;0;1;15;26;4;5
8875;1;1;0;0;1;15;26;5;5
8876;1;2;1;1;1;15;26;6;5
8877;0;0;1;0;1;15;25;6;6
8878;0;0;0;0;1;15;24;6;6
8879;0;1;0;1;1;15;24;5;6
8880;1;1;1;1;1;15;24;5;6
8881;0;0;1;1;1;15;23;5;7
8882;0;0;0;1;1;15;22;5;7
8883;0;2;1;0;1;15;22;5;6
8884;0;0;1;0;1;15;21;5;6
8885;1;1;1;0;1;15;21;5;6
8886;1;2;0;0;1;15;21;6;6
8887;1;0;0;0;1;15;21;6;7
8888;1;1;1;0;1;15;22;6;7
8889;1;2;0;1;1;15;22;7;7
8890;0;0;0;0;1;15;21;7;8
8891;1;2;0;1;1;15;21;7;8
8892;0;1;1;1;1;15;21;6;9
8893;0;1;0;1;1;15;21;5;9
8894;1;0;0;1;1;15;21;5;9
8895;0;0;1;0;1;15;21;5;9
8896;1;0;0;1;1;15;21;5;9
8897;1;1;1;1;1;15;22;5;9
8898;1;0;1;0;1;15;22;5;10
8899;0;2;0;0;1;15;23;5;9
8900;0;1;1;1;1;15;23;5;8
8901;0;0;1;1;1;15;22;5;8
8902;1;1;1;1;1;15;22;5;8
8903;1;1;0;0;1;15;22;6;8
8904;0;0;0;1;1;15;21;7;8
8905;0;2;0;1;1;15;21;7;7
8906;0;0;1;0;1;15;20;7;7
8907;0;0;1;1;1;15;19;7;7
8908;0;1;0;0;1;15;19;6;7
8909;1;0;1;1;1;15;19;6;7
8910;1;1;1;1;1;15;20;6;7
8911;1;2;0;1;1;15;20;7;7
8912;0;1;1;1;1;15;20;7;7
8913;1;2;1;1;1;15;20;7;7
8914;1;0;1;1;1;15;20;7;8
8915;1;1;1;0;1;15;21;7;8
8916;1;0;0;0;1;15;21;8;8
8917;0;1;0;0;1;15;22;7;8
8918;1;0;1;0;1;15;22;7;8
8919;1;1;0;1;1;15;22;7;9
8920;0;2;0;0;1;15;22;8;8
8921;0;1;0;0;1;15;22;7;8
8922;0;1;0;1;1;15;22;6;8
8923;1;2;0;0;1;15;22;6;8
8924;0;1;0;1;1;15;22;5;9
8925;0;0;1;1;1;15;22;5;8
8926;0;2;1;0;1;15;22;5;7
8927;0;0;1;1;1;15;21;5;7
8928;1;0;0;0;1;15;21;5;7
8929;1;1;0;1;1;15;22;5;7
8930;1;0;1;1;1;15;22;6;7
8931;0;2;0;1;1;15;23;6;6
8932;1;2;1;1;1;15;23;6;6
8933;0;1;0;1;1;15;23;5;7
8934;0;0;0;1;1;15;22;5;7
8935;1;0;1;0;1;15;22;5;7
8936;1;1;0;0;1;15;23;5;7
8937;0;0;0;0;1;15;22;6;7
8938;1;2;0;1;1;15;22;6;7
8939;0;0;1;0;1;15;21;6;8
8940;1;1;1;0;1;15;21;6;8
8941;1;0;0;1;1;15;21;6;9
8942;0;0;1;1;1;15;21;6;9
8943;1;0;0;1;1;15;21;6;9
8944;1;2;1;0;1;15;22;6;9
8945;1;0;1;0;1;15;22;6;10
8946;0;0;0;0;1;15;21;6;11
8947;0;2;1;0;1;15;21;6;10
8948;1;0;0;1;1;15;21;6;10
8949;1;1;1;0;1;15;22;6;10
8950;0;2;1;0;1;15;22;7;9
8951;0;2;1;1;1;15;22;7;8
8952;0;0;1;0;1;15;21;7;8
8953;1;1;1;0;1;15;21;7;8
8954;1;1;0;0;1;15;21;8;8
8955;1;1;0;1;1;15;21;9;8
8956;1;2;1;0;1;15;21;10;8
8957;1;0;0;0;1;15;21;10;9
8958;0;1;0;0;1;15;22;9;9
8959;1;0;1;1;1;15;22;9;9
8960;0;1;0;1;1;15;23;8;9
8961;0;0;0;0;1;15;22;8;9
8962;0;0;1;0;1;15;22;8;8
8963;1;1;1;1;1;15;22;8;8
8964;0;1;0;0;1;15;22;7;9
8965;0;2;1;1;1;15;22;7;8
8966;1;0;0;1;1;15;22;7;8
8967;0;1;0;0;1;15;23;6;8
8968;1;0;1;0;1;15;23;6;8
8969;1;2;0;1;1;15;24;6;8
8970;0;0;1;1;1;15;23;6;9
8971;1;0;1;0;1;15;23;6;9
8972;0;2;0;0;1;15;24;6;8
8973;1;1;1;1;1;15;24;6;8
8974;0;2;1;1;1;15;24;7;7
8975;1;1;0;0;1;15;24;7;7
8976;1;2;1;0;1;15;24;8;7
8977;1;1;1;1;1;15;24;8;8
8978;0;0;0;1;1;15;23;9;8
8979;0;2;1;1;1;15;23;9;7
8980;1;1;0;1;1;15;23;9;7
8981;1;0;0;0;1;15;23;10;7
8982;1;0;1;0;1;15;24;10;7
8983;0;0;1;1;1;15;24;10;7
8984;1;0;1;1;1;15;24;10;7
8985;1;0;0;1;1;15;24;10;8
8986;1;2;0;1;1;15;25;10;8
8987;1;1;0;1;1;15;25;10;9
8988;1;2;0;0;1;15;25;11;9
8989;1;1;1;0;1;15;25;11;10
8990;1;2;1;0;1;15;25;12;10
8991;1;0;1;0;1;15;25;12;11
8992;1;2;1;1;1;15;26;12;11
8993;0;2;1;1;1;15;26;12;11
8994;1;0;1;0;1;15;26;12;11
8995;0;0;0;0;1;15;26;12;11
8996;1;1;1;1;1;15;26;12;11
8997;1;2;0;1;1;15;26;12;12
8998;0;1;0;0;1;15;26;11;13
8999;1;1;1;1;1;15;26;11;13
9000;1;0;0;1;1;15;26;12;13
9001;0;2;1;1;1;15;27;12;12
9002;0;0;1;1;1;15;26;12;12
9003;1;0;0;1;1;15;26;12;12
9004;0;1;1;0;1;15;27;11;12
9005;1;0;1;0;1;15;27;11;12
9006;1;0;1;0;1;15;28;11;12
9007;1;1;0;0;1;15;28;11;13
9008;1;2;0;0;1;15;28;12;13
9009;1;2;1;0;1;15;28;12;14
9010;0;1;0;0;1;15;28;11;15
9011;0;0;0;1;1;15;27;11;15
9012;0;0;0;1;1;15;26;11;15
9013;0;2;1;0;1;15;26;11;14
9014;1;2;0;0;1;15;26;11;14
9015;0;1;1;1;1;15;26;10;15
9016;0;0;0;1;1;15;25;10;15
9017;1;2;0;0;1;15;25;10;15
9018;1;2;1;1;1;15;25;10;16
9019;0;2;1;0;1;15;25;10;16
9020;1;1;1;0;1;15;25;10;16
9021;0;2;0;1;1;15;25;11;15
9022;1;1;1;1;1;15;25;11;15
9023;0;0;1;0;1;15;24;12;15
9024;0;0;1;0;1;15;23;12;15
9025;1;1;0;1;1;15;23;12;15
9026;0;2;0;0;1;15;23;13;14
9027;1;1;1;0;1;15;23;13;14
9028;1;2;1;0;1;15;23;14;14
9029;1;2;1;1;1;15;23;14;15
9030;1;2;1;0;1;15;23;14;16
9031;0;0;1;0;1;15;23;14;16
9032;1;2;0;1;1;15;23;14;16
9033;0;2;0;1;1;15;23;14;16
9034;1;1;0;1;1;15;23;14;16
9035;0;2;1;0;1;15;23;15;15
9036;0;1;1;0;1;15;23;14;15
9037;1;0;1;0;1;15;23;14;15
9038;0;2;0;1;1;15;24;14;14
9039;1;2;1;0;1;15;24;14;14
9040;1;0;0;0;1;15;24;14;15
9041;1;2;1;1;1;15;25;14;15
9042;0;1;0;0;1;15;25;13;16
9043;0;1;1;1;1;15;25;12;16
9044;1;0;0;1;1;15;25;12;16
9045;0;0;0;0;1;15;25;12;16
9046;1;2;1;0;1;15;25;12;16
9047;0;1;1;1;1;15;25;11;17
9048;1;0;0;0;1;15;25;11;17
9049;0;0;0;0;1;15;25;11;17
9050;0;2;0;0;1;15;25;11;16
9051;1;0;1;1;1;15;25;11;16
9052;1;1;1;0;1;15;26;11;16
9053;1;0;1;1;1;15;26;11;17
9054;1;0;1;0;1;15;26;11;18
9055;0;2;0;0;1;15;26;11;18
9056;1;1;1;1;1;15;26;11;18
9057;1;0;0;1;1;15;26;11;19
9058;1;1;1;0;1;15;27;11;19
9059;0;0;1;1;1;15;27;12;18
9060;0;0;1;0;1;15;26;12;18
9061;0;0;0;0;1;15;25;12;18
9062;1;2;1;0;1;15;25;12;18
9063;1;2;0;1;1;15;25;12;19
9064;0;0;0;0;1;15;24;12;20
9065;1;0;1;0;1;15;24;12;20
9066;1;1;0;0;1;15;25;12;20
9067;0;1;0;0;1;15;25;12;20
9068;0;2;0;1;1;15;25;12;19
9069;1;0;1;0;1;15;25;12;19
9070;1;0;1;0;1;15;26;12;19
9071;0;0;0;0;1;15;26;12;19
9072;1;2;1;1;1;15;26;12;19
9073;0;2;1;0;1;15;26;12;19
9074;0;1;1;0;1;15;26;11;19
9075;1;1;1;1;1;15;26;11;19
9076;0;1;1;1;1;15;26;11;19
9077;0;2;0;0;1;15;26;11;18
9078;1;1;0;0;1;15;26;11;18
9079;0;1;1;0;1;15;26;11;18
9080;1;1;0;0;1;15;26;11;18
9081;0;0;1;0;1;15;25;12;18
9082;0;0;0;1;1;15;24;12;18
9083;1;1;1;1;1;15;24;12;18
9084;0;2;1;0;1;15;24;13;17
9085;1;2;0;0;1;15;24;13;17
9086;0;1;1;0;1;15;24;12;18
9087;0;1;1;1;1;15;24;11;18
9088;1;2;0;0;1;15;24;11;18
9089;1;0;1;0;1;15;24;11;19
9090;0;1;0;0;1;15;25;10;19
9091;1;0;0;1;1;15;25;10;19
9092;1;1;0;1;1;15;26;10;19
9093;1;0;0;0;1;15;26;11;19
9094;0;0;1;0;1;15;26;11;19
9095;0;1;0;0;1;15;26;10;19
9096;1;1;0;0;1;15;26;10;19
9097;1;0;1;1;1;15;26;11;19
9098;1;0;1;1;1;15;27;11;19
9099;1;1;0;1;1;15;28;11;19
9100;0;1;1;1;1;15;28;11;19
9101;1;2;1;0;1;15;28;11;19
9102;1;2;1;0;1;15;28;11;20
9103;1;0;1;1;1;15;28;11;21
9104;1;2;1;0;1;15;29;11;21
9105;1;1;0;1;1;15;29;11;22
9106;0;1;0;0;1;15;29;11;22
9107;0;1;1;1;1;15;29;11;21
9108;1;2;0;1;1;15;29;11;21
9109;1;0;0;1;1;15;29;11;22
9110;0;0;0;1;1;15;29;11;22
9111;1;2;0;1;1;15;29;11;22
9112;0;0;0;1;1;15;28;11;23
9113;1;1;0;1;1;15;28;11;23
9114;1;2;1;0;1;15;28;11;24
9115;1;2;0;1;1;15;28;11;25
9116;1;1;0;1;1;15;28;11;26
9117;0;2;0;0;1;15;28;12;25
9118;1;1;0;0;1;15;28;12;25
9119;1;0;1;1;1;15;28;13;25
9120;1;2;0;1;1;15;28;14;25
9121;1;0;1;0;1;15;28;14;26
9122;0;2;0;1;1;15;29;14;25
9123;1;2;0;1;1;15;29;14;25
9124;1;1;0;1;1;15;29;14;26
9125;0;0;1;1;1;15;29;15;25
9126;0;2;1;1;1;15;29;15;24
9127;1;0;0;1;1;15;29;15;24
9128;1;0;0;1;1;15;30;15;24
9129;0;2;1;0;1;15;31;15;23
9130;1;0;0;1;1;15;31;15;23
9131;0;2;0;0;1;15;32;15;22
9132;1;1;1;0;1;15;32;15;22
9133;1;0;0;0;1;15;32;16;22
9134;0;0;1;1;1;15;32;16;22
9135;1;2;1;1;1;15;32;16;22
9136;0;0;0;0;1;15;31;16;23
9137;1;0;1;1;1;15;31;16;23
9138;1;1;1;1;1;15;31;17;23
9139;1;2;0;0;1;15;31;18;23
9140;1;0;1;1;1;15;31;18;24
9141;0;2;1;0;1;15;32;18;23
9142;0;2;1;1;1;15;32;18;22
9143;0;1;0;0;1;15;32;17;22
9144;0;2;0;0;1;15;32;17;21
9145;0;0;0;1;1;15;31;17;21
9146;1;2;0;0;1;15;31;17;21
9147;1;1;0;1;1;15;31;17;22
9148;1;0;1;1;1;15;31;18;22
9149;0;2;0;0;1;15;32;18;21
9150;0;1;0;1;1;15;32;17;21
9151;0;0;0;0;1;15;31;17;21
9152;1;2;0;0;1;15;31;17;21
9153;0;1;0;1;1;15;31;16;22
9154;0;2;0;1;1;15;31;16;21
9155;1;2;1;0;1;15;31;16;21
9156;0;2;0;1;1;15;31;16;21
9157;1;1;1;1;1;15;31;16;21
9158;0;0;1;1;1;15;30;17;21
9159;1;0;1;0;1;15;30;17;21
9160;1;0;1;1;1;15;31;17;21
9161;1;1;0;1;1;15;32;17;21
9162;1;0;1;0;1;15;32;18;21
9163;1;2;1;0;1;15;33;18;21
9164;1;0;0;1;1;15;33;18;22
9165;0;0;0;1;1;15;32;18;23
9166;1;1;1;1;1;15;32;18;23
9167;0;1;0;1;1;15;32;18;23
9168;0;0;1;1;1;15;31;18;23
9169;1;2;0;0;1;15;31;18;23
9170;0;1;1;0;1;15;31;17;24
9171;0;0;1;0;1;15;30;17;24
9172;0;0;0;0;1;15;29;17;24
9173;0;1;0;0;1;15;29;16;24
9174;1;2;0;0;1;15;29;16;24
9175;1;2;1;0;1;15;29;16;25
9176;1;1;0;1;1;15;29;16;26
9177;0;2;0;0;1;15;29;16;26
9178;0;2;0;1;1;15;29;16;25
9179;1;2;1;1;1;15;29;16;25
9180;0;0;1;0;1;15;28;16;26
9181;1;2;1;0;1;15;28;16;26
9182;1;1;0;1;1;15;28;16;27
9183;1;2;1;0;1;15;28;17;27
